row_number,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
1678,2006.0,ford,excellent,6 cylinders,gas,165699.0,automatic,pickup,white,798,2.2075279186357504,0.2788346703911535,c
1679,2014.0,ford,excellent,4 cylinders,gas,117405.0,automatic,sedan,white,879,2.36897905834908,0.1930577422230056,a
1680,2007.0,ford,good,6 cylinders,gas,77982.0,manual,pickup,white,1312,2.191685293880551,0.1797453326871307,c
1681,2013.0,subaru,like new,4 cylinders,gas,133023.0,automatic,SUV,white,6538,2.4309461795855407,0.0364828501649926,b
1682,2006.0,ford,excellent,6 cylinders,gas,157222.0,automatic,SUV,white,484,2.0728451521433406,0.1810592481440797,b
1683,2012.0,ford,good,4 cylinders,gas,142304.0,automatic,sedan,red,1168,2.3611872936313167,0.1709279792010846,b
1684,2014.0,ford,excellent,6 cylinders,gas,118843.0,automatic,SUV,white,3984,2.3689548161147505,0.0992661504438465,c
1685,2019.0,ford,like new,4 cylinders,gas,35217.0,automatic,sedan,black,5427,2.185301730211561,0.0395679577449353,a
1686,2001.0,ford,excellent,8 cylinders,gas,161875.0,automatic,truck,white,996,1.9376192953855709,-0.0438229568018847,a
1687,2011.0,subaru,excellent,4 cylinders,gas,146786.0,automatic,truck,red,302,2.2805215511931287,0.0154291337755151,c
1688,2019.0,ford,good,8 cylinders,gas,15687.0,automatic,truck,white,3484,2.539759659798301,0.0643939113209159,a
1689,2016.0,ford,good,8 cylinders,gas,76000.0,automatic,truck,white,337,2.3191377375042257,0.0585108346546243,c
1690,1990.0,ford,good,8 cylinders,gas,56233.0,manual,truck,white,229,1.6176540280805447,0.3483739037236488,a
1691,2008.0,subaru,excellent,4 cylinders,gas,157000.0,manual,sedan,black,5011,2.2500018082767097,0.0869966031739203,c
1692,2016.0,ford,excellent,6 cylinders,gas,116200.0,automatic,SUV,white,261,2.416593986833392,0.19027871373352,b
1693,2013.0,ford,excellent,6 cylinders,gas,94452.0,automatic,truck,blue,2904,2.2767352551669333,0.0812919600651865,c
1694,2016.0,ford,like new,6 cylinders,gas,30760.0,automatic,truck,white,2000,2.4170080704640786,0.0692010330085789,a
1695,2016.0,ford,like new,4 cylinders,gas,64536.0,automatic,SUV,black,432,2.179342389145184,0.20047077341923,a
1696,2005.0,subaru,good,4 cylinders,gas,121000.0,automatic,sedan,silver,513,1.9824232546762013,-0.0043435595879875,b
1697,2009.0,subaru,good,4 cylinders,gas,210813.0,automatic,SUV,silver,343,2.3253505542450785,0.0668771942179898,a
1698,2012.0,ford,good,8 cylinders,gas,112500.0,automatic,SUV,black,686,2.3081007375232323,0.0684418929719649,c
1699,2015.0,ford,excellent,6 cylinders,gas,122500.0,automatic,truck,white,740,2.100039726740374,0.187517046561695,b
1700,2010.0,ford,good,6 cylinders,gas,64000.0,automatic,SUV,white,111,2.20571083624672,0.1572220431831018,a
1701,2012.0,ford,excellent,6 cylinders,gas,103000.0,automatic,SUV,black,493,2.24884146991584,0.0597809682212943,b
1702,2005.0,ford,fair,4 cylinders,gas,292000.0,automatic,sedan,black,320,2.1689802521630703,0.0640095661407593,b
1703,2007.0,ford,excellent,8 cylinders,gas,127492.0,automatic,pickup,white,2382,1.9187517107233028,0.1375253725966165,a
1704,2008.0,ford,good,8 cylinders,gas,158578.0,automatic,truck,white,710,2.0172650165247847,-0.2213706990431116,a
1705,2012.0,ford,excellent,8 cylinders,gas,46525.0,automatic,truck,black,3783,2.1641875738569616,0.0589645701444334,b
1706,2006.0,ford,excellent,8 cylinders,gas,155116.0,automatic,truck,silver,3263,2.010858618660765,0.108427554938189,b
1707,2006.0,ford,good,6 cylinders,gas,137321.0,manual,pickup,blue,217,2.1547394490602696,0.2176662569876557,a
1708,2020.0,ford,like new,8 cylinders,gas,1625.0,automatic,truck,blue,935,2.408994297226467,0.3497958018740779,a
1709,2015.0,ford,excellent,6 cylinders,gas,99372.0,automatic,SUV,black,1318,2.497039549377172,0.2520259607639255,a
1710,2014.0,ford,excellent,6 cylinders,gas,140789.0,automatic,sedan,silver,1685,2.3583546563945257,0.186394661776017,b
1711,1996.0,ford,good,8 cylinders,gas,140000.0,automatic,pickup,black,165,1.855344134482384,0.1089638354992699,a
1712,2017.0,ford,excellent,4 cylinders,gas,59000.0,automatic,SUV,white,2069,2.359723101905568,0.2986970036409887,c
1713,1990.0,ford,good,8 cylinders,gas,124507.0,automatic,truck,black,468,1.7179116716121372,0.1740888620660729,a
1714,2007.0,ford,excellent,6 cylinders,gas,139340.0,automatic,sedan,silver,529,2.2023169027154843,0.1266540220546866,b
1715,2016.0,subaru,excellent,4 cylinders,gas,96039.0,automatic,SUV,black,319,2.3233980405438115,0.011918403774222,a
1716,2005.0,ford,excellent,8 cylinders,gas,139265.0,automatic,pickup,white,568,2.0264620318655084,0.049156118868433,b
1717,2014.0,ford,excellent,4 cylinders,gas,131781.0,automatic,SUV,white,244,2.2814149877821235,0.1269254810473241,c
1718,2015.0,subaru,excellent,4 cylinders,gas,69656.0,manual,sedan,white,3907,2.413436618987502,0.0526595673688673,b
1719,2013.0,ford,good,8 cylinders,gas,136000.0,automatic,truck,white,430,2.3074608560389422,0.2910484013673505,a
1720,2012.0,ford,like new,8 cylinders,gas,1.0,automatic,truck,silver,4378,2.3071862568159247,0.0954928295894015,c
1721,2009.0,ford,good,6 cylinders,gas,122000.0,automatic,sedan,black,3068,2.283354979487332,0.1233149553082629,c
1722,2017.0,ford,good,6 cylinders,gas,72607.0,automatic,truck,white,1270,2.5229273144165854,0.1425772973617518,a
1723,2013.0,ford,excellent,6 cylinders,gas,163000.0,automatic,SUV,silver,449,2.3255402134106857,0.2031449821783435,b
1724,2015.0,subaru,excellent,4 cylinders,gas,43695.0,automatic,sedan,black,198,2.4502464621893743,0.0494078863914373,a
1725,2005.0,ford,good,8 cylinders,gas,174000.0,automatic,SUV,black,256,2.083119879141847,0.0305305532562011,c
1726,2010.0,subaru,good,4 cylinders,gas,108441.0,automatic,sedan,silver,576,2.274346791612828,0.1238345996605504,c
1727,2012.0,ford,excellent,6 cylinders,gas,101000.0,automatic,sedan,blue,4453,2.3169892532781216,0.122479864149169,c
1728,2009.0,ford,excellent,8 cylinders,gas,152415.0,automatic,truck,black,3476,2.0650378867812296,0.137577811711118,b
1729,2001.0,ford,good,8 cylinders,gas,45900.0,manual,truck,white,1015,2.0329315569417923,-0.0384548867936041,b
1730,2014.0,ford,like new,4 cylinders,gas,113192.0,automatic,sedan,white,2257,2.322427938938457,0.1573959935826943,b
1731,2014.0,ford,excellent,4 cylinders,gas,81392.0,automatic,sedan,white,598,2.16888487652406,-0.0019792805186209,a
1732,2013.0,ford,excellent,6 cylinders,gas,110000.0,automatic,sedan,black,2538,2.268009289647755,0.0485400452814197,c
1733,2017.0,ford,excellent,6 cylinders,gas,32371.0,automatic,SUV,black,3087,2.5223785030105508,-0.0898414325305833,a
1734,2015.0,ford,good,8 cylinders,gas,65011.0,automatic,truck,white,2379,2.2796039129952352,0.0986042196876385,c
1735,2004.0,ford,good,6 cylinders,gas,175929.0,automatic,pickup,red,286,2.177991517182694,0.2659830604700263,b
1736,2013.0,ford,good,4 cylinders,gas,96000.0,automatic,SUV,silver,70,2.2776184587910704,0.2469289846586825,a
1737,2017.0,ford,like new,4 cylinders,gas,87181.0,automatic,sedan,white,994,2.396683195561084,0.2637132707567443,c
1738,2011.0,ford,excellent,8 cylinders,gas,148000.0,automatic,SUV,white,72,2.1623975920695027,0.1742523815745952,b
1739,2017.0,ford,excellent,6 cylinders,gas,78239.0,automatic,truck,blue,863,2.560403807862092,0.0754081007764565,a
1740,2016.0,ford,excellent,4 cylinders,gas,71948.0,automatic,SUV,white,6519,2.2966049588350086,0.0380176759949113,c
1741,2013.0,ford,excellent,6 cylinders,gas,172557.0,automatic,pickup,white,1806,2.3371105713335734,0.2593043940313836,b
1742,2004.0,ford,excellent,6 cylinders,gas,187000.0,automatic,truck,white,84,2.0261929529976035,0.1996503020815735,a
1743,2008.0,ford,excellent,4 cylinders,gas,135414.0,automatic,SUV,silver,5951,2.2879964757096967,0.0062698807155047,c
1744,2011.0,ford,good,6 cylinders,gas,97500.0,automatic,sedan,red,1130,2.119671993514763,0.1616164410471545,b
1745,2008.0,ford,good,8 cylinders,gas,235930.0,automatic,truck,white,453,2.2854941455962816,0.1993577581794438,b
1746,2009.0,ford,good,6 cylinders,gas,219000.0,automatic,truck,silver,531,2.166313044729751,0.1630464502217535,a
1747,2019.0,ford,good,8 cylinders,gas,15687.0,automatic,truck,white,1671,2.4608453635454266,0.147795600972699,a
1748,2014.0,subaru,like new,4 cylinders,gas,81000.0,automatic,SUV,white,684,2.573851711243864,0.1672772787801833,b
1749,1996.0,ford,good,8 cylinders,gas,149000.0,automatic,pickup,red,689,1.940499597596227,0.1584160180754302,a
1750,2019.0,ford,like new,4 cylinders,gas,21802.0,automatic,SUV,black,1410,2.5507039379317304,0.0500999998077514,a
1751,2019.0,ford,excellent,8 cylinders,gas,13236.0,automatic,pickup,white,3095,2.3621443830336104,0.0905016414347112,c
1752,2012.0,ford,excellent,6 cylinders,gas,102000.0,automatic,SUV,silver,863,2.3812128731165414,0.0010301705837937,b
1753,2012.0,ford,good,4 cylinders,gas,97000.0,automatic,sedan,blue,815,2.216680296614744,-0.0626961472787626,c
1754,2010.0,ford,like new,6 cylinders,gas,91448.0,automatic,sedan,white,317,2.163812112026464,-0.1139669861632755,c
1755,2004.0,ford,excellent,6 cylinders,gas,110000.0,automatic,SUV,silver,407,2.161510101027359,0.0561813496916242,c
1756,2002.0,ford,fair,8 cylinders,gas,262600.0,automatic,truck,white,174,1.987570696965632,0.0451967826864652,b
1757,1999.0,ford,good,8 cylinders,gas,193055.0,automatic,truck,white,119,1.9467118353083883,0.2586094690120132,a
1758,2003.0,ford,excellent,6 cylinders,gas,137000.0,automatic,truck,silver,1359,2.177964138029427,0.1605386570015581,a
1759,2017.0,ford,excellent,6 cylinders,gas,101458.0,automatic,truck,black,2566,2.6180470050208022,0.1329816529630673,c
1760,2013.0,subaru,excellent,4 cylinders,gas,118579.0,manual,sedan,black,3239,2.257758572947793,0.1956414808979806,b
1761,2013.0,ford,good,6 cylinders,gas,189000.0,automatic,SUV,white,754,2.276926487901851,0.1245529604530526,a
1762,2013.0,ford,excellent,6 cylinders,gas,114000.0,automatic,sedan,black,260,2.1671550762233003,0.0418351632308359,c
1763,2003.0,ford,excellent,6 cylinders,gas,155300.0,automatic,pickup,red,155,1.9143544004766129,0.2880443868596935,a
1764,2018.0,ford,good,8 cylinders,gas,5259.0,automatic,pickup,red,4971,2.4104868788878355,0.0855222881148726,b
1765,2007.0,ford,excellent,4 cylinders,gas,139064.0,automatic,pickup,white,991,1.9558027217532576,0.0993542261534579,b
1766,2003.0,ford,fair,8 cylinders,gas,203000.0,automatic,SUV,black,801,2.0508731986437847,0.2859257533846099,a
1767,2013.0,ford,excellent,6 cylinders,gas,113612.0,automatic,pickup,white,4743,2.296827697546721,0.0352967203063693,b
1768,1974.0,ford,good,8 cylinders,gas,9999.0,manual,pickup,blue,226,1.503253414136576,0.1181029727251441,b
1769,2020.0,ford,good,6 cylinders,gas,1911.0,automatic,pickup,white,4965,2.449028964881589,-0.0058030591660618,c
1770,2008.0,ford,excellent,4 cylinders,gas,144664.0,automatic,SUV,silver,207,2.215729886244968,0.0870464490462013,a
1771,2018.0,ford,like new,4 cylinders,gas,27000.0,automatic,sedan,white,1117,2.4419795308545686,0.1002296149272429,a
1772,2012.0,ford,good,4 cylinders,gas,65000.0,automatic,sedan,red,249,2.129306284980599,0.252680100520526,b
1773,2001.0,ford,excellent,8 cylinders,gas,54740.0,automatic,sedan,white,21067,1.8779457220176343,0.0937574573202481,b
1774,2009.0,ford,excellent,4 cylinders,gas,157288.0,automatic,sedan,white,625,2.1450881256291585,0.2528398219355829,c
1775,2006.0,ford,excellent,6 cylinders,gas,154000.0,automatic,sedan,black,219,2.1306548915747303,0.1801892053017653,b
1776,2017.0,ford,excellent,4 cylinders,gas,95483.0,automatic,sedan,red,3042,2.4533403711944373,-0.0980303195969874,b
1777,2013.0,ford,good,6 cylinders,gas,173000.0,automatic,sedan,black,690,2.3049567256518846,0.1839270315795166,b
1778,2007.0,ford,good,8 cylinders,gas,158000.0,automatic,sedan,silver,238,2.1917995962717507,0.1852430590745397,b
1779,2011.0,subaru,excellent,6 cylinders,gas,146000.0,automatic,SUV,red,108,2.202106782680997,-0.0189158472357477,b
1780,2012.0,ford,excellent,4 cylinders,gas,122000.0,automatic,sedan,white,578,2.1705417902753767,-0.0128922189123579,c
1781,2003.0,subaru,excellent,4 cylinders,gas,114000.0,automatic,SUV,silver,3608,1.9682716450222069,-0.1632784331488317,a
1782,2008.0,ford,excellent,6 cylinders,gas,118352.0,automatic,sedan,white,559,2.147567088464509,-0.0472943135881541,c
1783,2016.0,ford,excellent,4 cylinders,gas,73287.0,automatic,SUV,black,4820,2.375786933836668,0.2847799635875602,b
1784,2010.0,ford,like new,6 cylinders,gas,165000.0,automatic,SUV,white,144,2.4062250934792204,0.0100236479125516,c
1785,2009.0,ford,good,6 cylinders,gas,180000.0,automatic,SUV,black,91,2.2337356731379705,0.0070137132235341,c
1786,2017.0,ford,like new,8 cylinders,gas,58171.0,automatic,truck,white,317,2.4939168142160555,0.2499064977319809,a
1787,2003.0,ford,good,6 cylinders,gas,113000.0,manual,truck,white,474,2.1046053139756573,0.053235080162872,c
1788,2018.0,subaru,excellent,4 cylinders,gas,48801.0,automatic,SUV,blue,1101,2.5817068878702103,0.045176842208069,b
1789,2019.0,ford,excellent,8 cylinders,gas,83802.0,automatic,truck,white,3117,2.5594402961300875,0.242939264148179,c
1790,2014.0,ford,excellent,8 cylinders,gas,166290.0,automatic,truck,white,1344,2.1741226912786664,0.377433132168342,c
1791,2013.0,ford,excellent,6 cylinders,gas,150000.0,automatic,SUV,black,1708,2.3189503685436708,0.0432954932472427,b
1792,2011.0,ford,excellent,8 cylinders,gas,248000.0,automatic,truck,blue,1038,2.2825331463457594,0.0808074290449506,b
1793,2000.0,ford,excellent,6 cylinders,gas,160000.0,automatic,pickup,red,499,2.004503180802128,0.1423060685066806,b
1794,2013.0,ford,excellent,8 cylinders,gas,232082.0,automatic,truck,white,1034,2.388799880202167,0.140314380895946,b
1795,2005.0,ford,excellent,4 cylinders,gas,103000.0,manual,sedan,red,306,1.980858353593279,0.0905506979806778,a
1796,2003.0,ford,good,8 cylinders,gas,194000.0,automatic,SUV,black,237,2.17182767508407,-0.0181391644508846,b
1797,2004.0,ford,good,8 cylinders,gas,228000.0,automatic,truck,silver,24,2.0584249192629542,0.0700976628187591,a
1798,1996.0,ford,fair,8 cylinders,gas,185737.0,automatic,pickup,white,157,1.984895774790624,0.2412388603224362,a
1799,2009.0,ford,good,6 cylinders,gas,114000.0,automatic,SUV,red,248,2.1660471897208606,-0.0303528666279563,a
1800,2014.0,ford,excellent,6 cylinders,gas,102949.0,automatic,SUV,blue,519,2.269188381860132,0.1304514599146147,b
1801,2019.0,ford,excellent,8 cylinders,gas,11908.0,automatic,truck,white,1201,2.301511605064484,0.2963658967277353,a
1802,2015.0,ford,like new,6 cylinders,gas,38000.0,automatic,pickup,silver,369,2.5521518176928777,0.2140779674270902,a
1803,2013.0,ford,good,8 cylinders,gas,158537.0,automatic,truck,white,806,2.4550033275120526,0.066989388631306,b
1804,2014.0,ford,good,4 cylinders,gas,119.0,automatic,SUV,white,126,2.210096944453503,0.089407339155448,c
1805,2006.0,ford,excellent,6 cylinders,gas,147000.0,automatic,pickup,white,551,2.137877137432376,0.0539321524204688,b
1806,2014.0,ford,like new,4 cylinders,gas,115000.0,automatic,SUV,blue,384,2.4722094517295363,0.2287799220378267,c
1807,2014.0,ford,excellent,4 cylinders,gas,74670.0,automatic,sedan,white,7971,2.2518219548685274,0.098435040738667,c
1808,2002.0,ford,good,6 cylinders,gas,140000.0,automatic,SUV,blue,224,1.9452570730469587,0.0602441409233157,a
1809,2006.0,ford,good,8 cylinders,gas,79000.0,automatic,pickup,silver,524,2.163993168259004,0.1388615170704424,c
1810,2017.0,ford,excellent,4 cylinders,gas,80663.0,automatic,SUV,black,4111,2.41917987246576,0.1928095663005847,c
1811,2011.0,subaru,good,4 cylinders,gas,124228.0,automatic,SUV,silver,1081,2.479462074317909,0.3198935678807709,c
1812,2015.0,ford,excellent,8 cylinders,gas,123727.0,automatic,pickup,black,323,2.544681191341781,0.0751723340261742,b
1813,2019.0,ford,like new,4 cylinders,gas,9400.0,automatic,SUV,silver,781,2.432024162157308,0.0391859686355948,c
1814,2006.0,ford,fair,6 cylinders,gas,182436.0,automatic,sedan,red,242,2.0984681745984366,0.0226353986562728,b
1815,2018.0,ford,like new,6 cylinders,gas,14950.0,automatic,pickup,silver,973,2.4323811470766565,0.0380943976826747,a
1816,2013.0,subaru,excellent,4 cylinders,gas,92000.0,manual,sedan,blue,200,2.425007475597168,-0.0605738854835133,a
1817,2012.0,ford,good,6 cylinders,gas,229000.0,automatic,sedan,black,540,2.3002301357547816,0.1672925971278022,a
1818,2012.0,ford,good,8 cylinders,gas,111000.0,automatic,truck,black,1062,2.3429164811327032,0.2565982551956461,b
1819,2002.0,ford,excellent,8 cylinders,gas,101400.0,automatic,truck,red,979,1.960113537480228,0.2296265622219905,c
1820,2006.0,ford,like new,6 cylinders,gas,83000.0,automatic,SUV,blue,224,2.0671781227117374,0.0443751722094297,a
1821,2020.0,ford,excellent,4 cylinders,gas,13573.0,automatic,SUV,black,562,2.2174132259291253,-0.0043685241471093,c
1822,2011.0,ford,excellent,6 cylinders,gas,120675.0,automatic,pickup,red,4611,2.1800100443164654,0.2361609497783967,c
1823,2009.0,subaru,excellent,4 cylinders,gas,64700.0,automatic,SUV,silver,1642,2.312625664899977,0.1019711631688817,b
1824,2019.0,ford,like new,4 cylinders,gas,7657.0,automatic,sedan,black,483,2.414168995692925,0.2408397730110039,b
1825,2018.0,ford,good,6 cylinders,gas,7432.0,automatic,pickup,blue,5059,2.4610781918101816,0.0161074649529488,b
1826,2014.0,ford,excellent,4 cylinders,gas,53041.0,manual,sedan,white,770,2.3284971045022766,0.2083388495261824,c
1827,2014.0,ford,excellent,4 cylinders,gas,41485.0,automatic,sedan,white,1545,2.1749431427172032,0.0946801195442155,b
1828,2014.0,ford,excellent,8 cylinders,gas,106955.0,automatic,SUV,black,3893,2.343955986407072,0.1408121593009095,c
1829,2016.0,ford,excellent,4 cylinders,gas,44555.0,automatic,sedan,silver,1444,2.275294103796309,0.1775624518934871,c
1830,2009.0,ford,good,4 cylinders,gas,135500.0,automatic,SUV,silver,251,2.2089552953504383,0.2065436214907119,c
1831,2007.0,ford,good,4 cylinders,gas,161000.0,automatic,sedan,white,173,1.9903631265556845,-0.0017096895474583,c
1832,2012.0,ford,good,8 cylinders,gas,197339.0,automatic,truck,white,173,2.3373125910932164,0.064477910785665,b
1833,2010.0,ford,good,6 cylinders,gas,216000.0,automatic,SUV,blue,275,2.13541693677405,0.0503244128443738,c
1834,2007.0,ford,excellent,6 cylinders,gas,185349.0,automatic,sedan,red,1701,1.9724621743869628,0.1637630390978703,b
1835,2016.0,ford,excellent,4 cylinders,gas,49485.0,automatic,sedan,white,1007,2.2658922456831108,0.0051000674650558,a
1836,2012.0,ford,excellent,6 cylinders,gas,111371.0,automatic,sedan,silver,252,2.24634933910396,0.2451658529875341,c
1837,2007.0,ford,excellent,8 cylinders,gas,242487.0,automatic,truck,red,1408,2.0018429160979325,0.1962089107192915,c
1838,1994.0,ford,fair,6 cylinders,gas,195000.0,automatic,pickup,black,420,1.7957778740312498,0.1378722268168243,b
1839,2007.0,subaru,excellent,4 cylinders,gas,135883.0,manual,sedan,blue,2195,2.0988686274946606,-0.1047071415559798,a
1840,2017.0,ford,excellent,6 cylinders,gas,49100.0,automatic,pickup,blue,124,2.57011553550461,0.1915360776563092,b
1841,2013.0,subaru,excellent,4 cylinders,gas,168.0,automatic,sedan,silver,921,2.190709748420121,0.1085923549986208,a
1842,2008.0,ford,excellent,8 cylinders,gas,56163.0,automatic,sedan,silver,851,2.289225335295264,-0.0295646298654014,c
1843,2012.0,ford,excellent,6 cylinders,gas,139436.0,automatic,pickup,black,4945,2.195057798123081,0.2114881056946983,b
